Date,Open,High,Low,Close,Adj Close,Volume
9-Feb-18,102.53,103.09,99.2,101.99,90.71,"1,377,200"
8-Feb-18,104.77,104.87,101.61,101.66,90.41,"1,058,700"
7-Feb-18,105.8,106.62,104.84,105.09,93.46,"1,971,700"
6-Feb-18,104.93,108.48,104.66,108.36,96.37,"1,713,100"
5-Feb-18,107.78,108.95,105.4,105.87,94.16,"1,350,600"
2-Feb-18,110.85,110.85,108.97,109.15,97.07,"1,298,000"
1-Feb-18,112.22,112.56,111.36,111.65,99.3,"1,354,200"
31-Jan-18,112.35,113.42,111.97,113.25,100.72,"5,107,400"
30-Jan-18,112.98,113.15,110.19,110.81,98.55,"6,145,800"
29-Jan-18,113.72,114.15,112.88,113.54,100.98,"1,948,500"
26-Jan-18,113.83,114.58,113.66,114.54,101.87,"1,563,000"
25-Jan-18,114.17,114.28,112.64,112.84,100.36,"639,000"
24-Jan-18,114.96,115.33,114.03,114.37,101.72,"562,100"
23-Jan-18,114.02,114.65,113.74,114.27,101.63,"524,600"
22-Jan-18,112.18,112.79,111.8,112.78,100.3,"671,500"
19-Jan-18,113.09,113.25,112.65,113.2,100.68,"821,900"
18-Jan-18,111.78,112.18,111.09,111.67,99.32,"898,000"
17-Jan-18,110.08,111.35,109.9,111.19,98.89,"977,100"
16-Jan-18,111.98,112.38,110.45,110.68,98.44,"927,200"
12-Jan-18,109.83,110.63,109.51,110.13,97.95,"1,603,200"
11-Jan-18,110.54,110.65,109.37,109.64,97.51,"2,291,200"
10-Jan-18,113.64,113.82,112.59,112.87,100.38,"705,800"
9-Jan-18,114.36,114.46,113.45,114.16,101.53,"515,900"
8-Jan-18,115.09,115.42,114.76,114.8,102.1,"515,400"
5-Jan-18,115.45,116.5,115.36,116.33,103.46,"475,300"
4-Jan-18,114.78,115.3,114.7,115.05,102.32,"539,300"
3-Jan-18,112.63,113.69,112.55,113.31,100.77,"506,200"
2-Jan-18,111.23,112.42,111.13,112.39,99.96,"540,600"
